日期,经度,纬度,高程,日降雨量,涌水量
2024-03-30,400277.273,3044902.064,430,1.066,20.0
2024-03-31,400277.273,3044902.064,430,2.134,20.0
2024-04-01,400277.273,3044902.064,430,0.0,20.0
2024-04-02,400277.273,3044902.064,430,0.0,20.0
2024-04-03,400277.273,3044902.064,430,0.0,20.0
2024-04-04,400277.273,3044902.064,430,0.0,20.0
2024-04-05,400277.273,3044902.064,430,0.086,20.0
2024-04-06,400277.273,3044902.064,430,0.391,20.625
2024-04-07,400277.273,3044902.064,430,0.323,21.25
2024-04-08,400277.273,3044902.064,430,0.0,21.875
2024-04-09,400277.273,3044902.064,430,0.0,22.5
2024-04-10,400277.273,3044902.064,430,0.215,23.125
2024-04-11,400277.273,3044902.064,430,0.185,23.75
2024-04-12,400277.273,3044902.064,430,0.0,24.375
2024-04-13,400277.273,3044902.064,430,0.0,25.0
2024-04-14,400277.273,3044902.064,430,0.0,25.0
2024-04-15,400277.273,3044902.064,430,0.0,25.0
2024-04-16,400277.273,3044902.064,430,0.0,25.0
2024-04-17,400277.273,3044902.064,430,2.149,25.0
2024-04-18,400277.273,3044902.064,430,3.257,25.0
2024-04-19,400277.273,3044902.064,430,4.497,25.0
2024-04-20,400277.273,3044902.064,430,6.45,25.0
2024-04-21,400277.273,3044902.064,430,0.901,24.286
2024-04-22,400277.273,3044902.064,430,3.199,23.571
2024-04-23,400277.273,3044902.064,430,4.241,22.857
2024-04-24,400277.273,3044902.064,430,0.26,22.143
2024-04-25,400277.273,3044902.064,430,0.0,21.429
2024-04-26,400277.273,3044902.064,430,0.0,20.714
2024-04-27,400277.273,3044902.064,430,0.0,20.0
2024-04-28,400277.273,3044902.064,430,0.0,20.556
2024-04-29,400277.273,3044902.064,430,0.49,21.111
2024-04-30,400277.273,3044902.064,430,1.744,21.667
2024-05-01,400277.273,3044902.064,430,1.566,22.222
2024-05-02,400277.273,3044902.064,430,0.0,22.778
2024-05-03,400277.273,3044902.064,430,0.213,23.333
2024-05-04,400277.273,3044902.064,430,4.776,23.889
2024-05-05,400277.273,3044902.064,430,0.011,24.444
2024-05-06,400277.273,3044902.064,430,6.953,25.0
2024-05-07,400277.273,3044902.064,430,10.717,24.0
2024-05-08,400277.273,3044902.064,430,5.388,23.0
2024-05-09,400277.273,3044902.064,430,3.532,22.0
2024-05-10,400277.273,3044902.064,430,0.221,21.0
2024-05-11,400277.273,3044902.064,430,4.495,20.0
2023-01-01,400530.275,3043926.857,670,1.747,190.5
2023-01-02,400530.275,3043926.857,670,3.16,189.125
2023-01-03,400530.275,3043926.857,670,0.857,187.75
2023-01-04,400530.275,3043926.857,670,1.712,186.375
2023-01-05,400530.275,3043926.857,670,1.942,185.0
2023-01-06,400530.275,3043926.857,670,0.201,183.333
2023-01-07,400530.275,3043926.857,670,0.006,181.667
2023-01-08,400530.275,3043926.857,670,0.043,180.0
2023-01-09,400530.275,3043926.857,670,0.099,178.333
2023-01-10,400530.275,3043926.857,670,0.266,176.667
2023-01-11,400530.275,3043926.857,670,0.365,175.0
2023-01-12,400530.275,3043926.857,670,0.176,174.286
2023-01-13,400530.275,3043926.857,670,2.052,173.571
2023-01-14,400530.275,3043926.857,670,3.953,172.857
2023-01-15,400530.275,3043926.857,670,3.943,172.143
2023-01-16,400530.275,3043926.857,670,1.413,171.429
2023-01-17,400530.275,3043926.857,670,2.615,170.714
2023-01-18,400530.275,3043926.857,670,0.636,170.0
2023-01-19,400530.275,3043926.857,670,0.41,169.5
2023-01-20,400530.275,3043926.857,670,0.951,169.0
2023-01-21,400530.275,3043926.857,670,1.063,168.5
2023-01-22,400530.275,3043926.857,670,0.726,168.0
2023-01-23,400530.275,3043926.857,670,4.415,167.5
2023-01-24,400530.275,3043926.857,670,4.727,167.0
2023-01-25,400530.275,3043926.857,670,0.187,166.5
2023-01-26,400530.275,3043926.857,670,2.155,166.0
2023-01-27,400530.275,3043926.857,670,3.925,165.5
2023-01-28,400530.275,3043926.857,670,0.672,165.0
2023-01-29,400530.275,3043926.857,670,0.013,165.0
2023-01-30,400530.275,3043926.857,670,0.006,165.0
2023-01-31,400530.275,3043926.857,670,0.047,165.0
2023-02-01,400530.275,3043926.857,670,0.231,165.0
2023-02-02,400530.275,3043926.857,670,1.454,165.0
2023-02-03,400530.275,3043926.857,670,0.332,165.0
2023-02-04,400530.275,3043926.857,670,2.133,165.0
2023-02-05,400530.275,3043926.857,670,1.465,165.0
2023-02-06,400530.275,3043926.857,670,1.778,165.0
2023-02-07,400530.275,3043926.857,670,3.46,165.0
2023-02-08,400530.275,3043926.857,670,2.313,165.0
2023-02-09,400530.275,3043926.857,670,1.911,165.0
2023-02-10,400530.275,3043926.857,670,1.164,165.0
2023-02-11,400530.275,3043926.857,670,1.068,165.0
2023-02-12,400530.275,3043926.857,670,5.228,165.0
2023-02-13,400530.275,3043926.857,670,5.776,165.0
2023-02-14,400530.275,3043926.857,670,1.567,165.0
2023-02-15,400530.275,3043926.857,670,1.783,165.0
2023-02-16,400530.275,3043926.857,670,0.524,165.0
2023-02-17,400530.275,3043926.857,670,0.101,165.0
2023-02-18,400530.275,3043926.857,670,2.087,165.0
2023-02-19,400530.275,3043926.857,670,1.072,165.0
2023-02-20,400530.275,3043926.857,670,1.6,165.0
2023-02-21,400530.275,3043926.857,670,3.862,165.0
2023-02-22,400530.275,3043926.857,670,3.581,165.0
2023-02-23,400530.275,3043926.857,670,3.151,165.0
2023-02-24,400530.275,3043926.857,670,2.651,165.0
2023-02-25,400530.275,3043926.857,670,1.281,165.0
2023-02-26,400530.275,3043926.857,670,0.037,165.0
2023-02-27,400530.275,3043926.857,670,0.286,165.0
2023-02-28,400530.275,3043926.857,670,1.859,165.0
2023-03-01,400530.275,3043926.857,670,4.526,165.0
2023-03-02,400530.275,3043926.857,670,2.927,165.0
2023-03-03,400530.275,3043926.857,670,2.293,165.0
2023-03-04,400530.275,3043926.857,670,0.772,165.0
2023-03-05,400530.275,3043926.857,670,0.645,165.0
2023-03-06,400530.275,3043926.857,670,2.172,165.0
2023-03-07,400530.275,3043926.857,670,3.028,165.0
2023-03-08,400530.275,3043926.857,670,2.25,165.0
2023-03-09,400530.275,3043926.857,670,0.936,165.0
2023-03-10,400530.275,3043926.857,670,1.975,165.0
2023-03-11,400530.275,3043926.857,670,7.304,165.0
2023-03-12,400530.275,3043926.857,670,19.985,165.0
2023-03-13,400530.275,3043926.857,670,1.577,165.0
2023-03-14,400530.275,3043926.857,670,0.22,165.0
2023-03-15,400530.275,3043926.857,670,1.197,165.0
2023-03-16,400530.275,3043926.857,670,2.691,165.0
2023-03-17,400530.275,3043926.857,670,2.275,165.0
2023-03-18,400530.275,3043926.857,670,2.664,165.0
2023-03-19,400530.275,3043926.857,670,1.623,165.0
2023-03-20,400530.275,3043926.857,670,1.287,165.0
2023-03-21,400530.275,3043926.857,670,1.663,165.0
2023-03-22,400530.275,3043926.857,670,6.254,165.0
2023-03-23,400530.275,3043926.857,670,3.577,165.0
2023-03-24,400530.275,3043926.857,670,1.65,164.286
2023-03-25,400530.275,3043926.857,670,3.203,163.571
2023-03-26,400530.275,3043926.857,670,4.739,162.857
2023-03-27,400530.275,3043926.857,670,5.805,162.143
2023-03-28,400530.275,3043926.857,670,4.596,161.429
2023-03-29,400530.275,3043926.857,670,1.468,160.714
2023-03-30,400530.275,3043926.857,670,0.423,160.0
2023-03-31,400530.275,3043926.857,670,2.13,160.0
2023-04-01,400530.275,3043926.857,670,0.188,160.0
2023-04-02,400530.275,3043926.857,670,1.038,160.0
2023-04-03,400530.275,3043926.857,670,2.637,160.0
2023-04-04,400530.275,3043926.857,670,1.594,160.0
2023-04-05,400530.275,3043926.857,670,4.984,160.0
2023-04-06,400530.275,3043926.857,670,6.27,160.0
2023-04-07,400530.275,3043926.857,670,1.655,160.0
2023-04-08,400530.275,3043926.857,670,1.417,160.0
2023-04-09,400530.275,3043926.857,670,0.866,160.0
2023-04-10,400530.275,3043926.857,670,1.125,160.0
2023-04-11,400530.275,3043926.857,670,2.647,160.0
2023-04-12,400530.275,3043926.857,670,0.533,160.0
2023-04-13,400530.275,3043926.857,670,1.718,160.0
2023-04-14,400530.275,3043926.857,670,8.322,160.0
2023-04-15,400530.275,3043926.857,670,8.822,160.0
2023-04-16,400530.275,3043926.857,670,0.037,160.0
2023-04-17,400530.275,3043926.857,670,1.288,160.0
2023-04-18,400530.275,3043926.857,670,8.815,160.0
2023-04-19,400530.275,3043926.857,670,2.695,160.0
2023-04-20,400530.275,3043926.857,670,5.636,160.0
2023-04-21,400530.275,3043926.857,670,5.605,160.0
2023-04-22,400530.275,3043926.857,670,4.142,160.0
2023-04-23,400530.275,3043926.857,670,3.443,160.0
2023-04-24,400530.275,3043926.857,670,4.214,160.0
2023-04-25,400530.275,3043926.857,670,0.784,160.0
2023-04-26,400530.275,3043926.857,670,2.143,160.0
2023-04-27,400530.275,3043926.857,670,0.866,160.0
2023-04-28,400530.275,3043926.857,670,13.999,160.0
2023-04-29,400530.275,3043926.857,670,3.317,160.0
2023-04-30,400530.275,3043926.857,670,0.265,160.0
2023-05-01,400530.275,3043926.857,670,0.484,160.0
2023-05-02,400530.275,3043926.857,670,0.996,160.0
2023-05-03,400530.275,3043926.857,670,0.263,160.0
2023-05-04,400530.275,3043926.857,670,1.424,160.0
2023-05-05,400530.275,3043926.857,670,3.938,160.0
2023-05-06,400530.275,3043926.857,670,5.408,160.0
2023-05-07,400530.275,3043926.857,670,3.243,160.0
2023-05-08,400530.275,3043926.857,670,7.224,160.0
2023-05-09,400530.275,3043926.857,670,6.471,160.0
2023-05-10,400530.275,3043926.857,670,7.278,160.0
2023-05-11,400530.275,3043926.857,670,5.701,160.0
2023-05-12,400530.275,3043926.857,670,0.861,160.0
2023-05-13,400530.275,3043926.857,670,0.721,160.0
2023-05-14,400530.275,3043926.857,670,0.01,160.0
2023-05-15,400530.275,3043926.857,670,0.197,160.0
2023-05-16,400530.275,3043926.857,670,0.128,160.0
2023-05-17,400530.275,3043926.857,670,2.667,160.0
2023-05-18,400530.275,3043926.857,670,5.087,160.0
2023-05-19,400530.275,3043926.857,670,10.411,160.0
2023-05-20,400530.275,3043926.857,670,3.336,160.0
2023-05-21,400530.275,3043926.857,670,8.08,160.0
2023-05-22,400530.275,3043926.857,670,2.35,160.0
2023-05-23,400530.275,3043926.857,670,0.174,160.0
2023-05-24,400530.275,3043926.857,670,0.656,160.0
2023-05-25,400530.275,3043926.857,670,3.075,160.0
2023-05-26,400530.275,3043926.857,670,1.318,160.0
2023-05-27,400530.275,3043926.857,670,2.701,160.0
2023-05-28,400530.275,3043926.857,670,1.192,160.0
2023-05-29,400530.275,3043926.857,670,1.731,160.0
2023-05-30,400530.275,3043926.857,670,6.552,160.0
2023-05-31,400530.275,3043926.857,670,12.877,160.0
2023-06-01,400530.275,3043926.857,670,21.218,160.0
2023-06-02,400530.275,3043926.857,670,6.422,160.0
2023-06-03,400530.275,3043926.857,670,5.392,160.0
2023-06-04,400530.275,3043926.857,670,4.177,160.0
2023-06-05,400530.275,3043926.857,670,3.262,160.0
2023-06-06,400530.275,3043926.857,670,0.24,160.0
2023-06-07,400530.275,3043926.857,670,2.729,160.0
2023-06-08,400530.275,3043926.857,670,7.139,160.0
2023-06-09,400530.275,3043926.857,670,0.769,160.0
2023-06-10,400530.275,3043926.857,670,0.006,160.0
2023-06-11,400530.275,3043926.857,670,0.586,160.0
2023-06-12,400530.275,3043926.857,670,10.311,160.0
2023-06-13,400530.275,3043926.857,670,4.297,160.0
2023-06-14,400530.275,3043926.857,670,17.09,160.0
2023-06-15,400530.275,3043926.857,670,8.189,160.0
2023-06-16,400530.275,3043926.857,670,2.114,160.0
2023-06-17,400530.275,3043926.857,670,2.551,160.0
2023-06-18,400530.275,3043926.857,670,2.93,160.0
2023-06-19,400530.275,3043926.857,670,12.428,160.0
2023-06-20,400530.275,3043926.857,670,9.305,160.0
2023-06-21,400530.275,3043926.857,670,17.877,160.0
2023-06-22,400530.275,3043926.857,670,1.063,160.0
2023-06-23,400530.275,3043926.857,670,2.098,159.286
2023-06-24,400530.275,3043926.857,670,1.219,158.571
2023-06-25,400530.275,3043926.857,670,0.114,157.857
2023-06-26,400530.275,3043926.857,670,0.36,157.143
2023-06-27,400530.275,3043926.857,670,0.007,156.429
2023-06-28,400530.275,3043926.857,670,3.077,155.714
2023-06-29,400530.275,3043926.857,670,5.332,155.0
2023-06-30,400530.275,3043926.857,670,4.964,155.0
2023-07-01,400530.275,3043926.857,670,2.301,155.0
2023-07-02,400530.275,3043926.857,670,2.955,155.0
2023-07-03,400530.275,3043926.857,670,28.755,155.0
2023-07-04,400530.275,3043926.857,670,17.698,155.0
2023-07-05,400530.275,3043926.857,670,0.006,155.0
2023-07-06,400530.275,3043926.857,670,0.426,155.0
2023-07-07,400530.275,3043926.857,670,18.664,155.0
2023-07-08,400530.275,3043926.857,670,14.752,155.0
2023-07-09,400530.275,3043926.857,670,0.671,155.0
2023-07-10,400530.275,3043926.857,670,0.156,155.0
2023-07-11,400530.275,3043926.857,670,2.832,155.0
2023-07-12,400530.275,3043926.857,670,5.618,155.0
2023-07-13,400530.275,3043926.857,670,13.176,155.0
2023-07-14,400530.275,3043926.857,670,1.834,155.714
2023-07-15,400530.275,3043926.857,670,0.006,156.429
2023-07-16,400530.275,3043926.857,670,0.006,157.143
2023-07-17,400530.275,3043926.857,670,0.081,157.857
2023-07-18,400530.275,3043926.857,670,0.115,158.571
2023-07-19,400530.275,3043926.857,670,14.893,159.286
2023-07-20,400530.275,3043926.857,670,15.754,160.0
2023-07-21,400530.275,3043926.857,670,11.376,160.0
2023-07-22,400530.275,3043926.857,670,0.147,160.0
2023-07-23,400530.275,3043926.857,670,0.925,160.0
2023-07-24,400530.275,3043926.857,670,11.861,160.0
2023-07-25,400530.275,3043926.857,670,17.807,160.0
2023-07-26,400530.275,3043926.857,670,14.6,160.0
2023-07-27,400530.275,3043926.857,670,29.919,160.0
2023-07-28,400530.275,3043926.857,670,3.775,160.714
2023-07-29,400530.275,3043926.857,670,0.691,161.429
2023-07-30,400530.275,3043926.857,670,3.725,162.143
2023-07-31,400530.275,3043926.857,670,17.763,162.857
2023-08-01,400530.275,3043926.857,670,10.583,163.571
2023-08-02,400530.275,3043926.857,670,5.523,164.286
2023-08-03,400530.275,3043926.857,670,3.957,165.0
2023-08-04,400530.275,3043926.857,670,13.026,165.0
2023-08-05,400530.275,3043926.857,670,12.168,165.0
2023-08-06,400530.275,3043926.857,670,13.103,165.0
2023-08-07,400530.275,3043926.857,670,6.248,165.0
2023-08-08,400530.275,3043926.857,670,7.088,165.0
2023-08-09,400530.275,3043926.857,670,10.196,165.0
2023-08-10,400530.275,3043926.857,670,5.224,165.0
2023-08-11,400530.275,3043926.857,670,8.858,165.0
2023-08-12,400530.275,3043926.857,670,4.072,165.0
2023-08-13,400530.275,3043926.857,670,0.093,165.0
2023-08-14,400530.275,3043926.857,670,0.061,165.0
2023-08-15,400530.275,3043926.857,670,1.839,165.0
2023-08-16,400530.275,3043926.857,670,2.52,165.0
2023-08-17,400530.275,3043926.857,670,14.437,165.0
2023-08-18,400530.275,3043926.857,670,12.114,165.714
2023-08-19,400530.275,3043926.857,670,18.894,166.429
2023-08-20,400530.275,3043926.857,670,13.549,167.143
2023-08-21,400530.275,3043926.857,670,22.641,167.857
2023-08-22,400530.275,3043926.857,670,1.798,168.571
2023-08-23,400530.275,3043926.857,670,19.719,169.286
2023-08-24,400530.275,3043926.857,670,20.582,170.0
2023-08-25,400530.275,3043926.857,670,5.89,170.714
2023-08-26,400530.275,3043926.857,670,10.337,171.429
2023-08-27,400530.275,3043926.857,670,8.659,172.143
2023-08-28,400530.275,3043926.857,670,1.612,172.857
2023-08-29,400530.275,3043926.857,670,1.821,173.571
2023-08-30,400530.275,3043926.857,670,4.127,174.286
2023-08-31,400530.275,3043926.857,670,0.133,175.0
2023-09-01,400530.275,3043926.857,670,2.195,175.0
2023-09-02,400530.275,3043926.857,670,0.019,175.0
2023-09-03,400530.275,3043926.857,670,0.035,175.0
2023-09-04,400530.275,3043926.857,670,0.588,175.0
2023-09-05,400530.275,3043926.857,670,0.032,175.0
2023-09-06,400530.275,3043926.857,670,1.861,175.0
2023-09-07,400530.275,3043926.857,670,2.556,175.0
2023-09-08,400530.275,3043926.857,670,1.387,175.0
2023-09-09,400530.275,3043926.857,670,15.73,175.0
2023-09-10,400530.275,3043926.857,670,2.887,175.0
2023-09-11,400530.275,3043926.857,670,16.649,175.0
2023-09-12,400530.275,3043926.857,670,5.307,175.0
2023-09-13,400530.275,3043926.857,670,0.803,175.0
2023-09-14,400530.275,3043926.857,670,0.011,175.0
2023-09-15,400530.275,3043926.857,670,0.071,175.0
2023-09-16,400530.275,3043926.857,670,0.042,175.0
2023-09-17,400530.275,3043926.857,670,0.713,175.0
2023-09-18,400530.275,3043926.857,670,2.023,175.0
2023-09-19,400530.275,3043926.857,670,16.716,175.0
2023-09-20,400530.275,3043926.857,670,18.546,175.0
2023-09-21,400530.275,3043926.857,670,9.754,175.0
2023-09-22,400530.275,3043926.857,670,6.079,175.714
2023-09-23,400530.275,3043926.857,670,2.212,176.429
2023-09-24,400530.275,3043926.857,670,4.073,177.143
2023-09-25,400530.275,3043926.857,670,7.924,177.857
2023-09-26,400530.275,3043926.857,670,1.773,178.571
2023-09-27,400530.275,3043926.857,670,2.546,179.286
2023-09-28,400530.275,3043926.857,670,9.514,180.0
2023-09-29,400530.275,3043926.857,670,2.285,180.0
2023-09-30,400530.275,3043926.857,670,2.237,180.0
2023-10-01,400530.275,3043926.857,670,2.042,180.0
2023-10-02,400530.275,3043926.857,670,3.449,180.0
2023-10-03,400530.275,3043926.857,670,2.353,180.0
2023-10-04,400530.275,3043926.857,670,5.877,180.0
2023-10-05,400530.275,3043926.857,670,12.409,180.0
2023-10-06,400530.275,3043926.857,670,13.773,180.429
2023-10-07,400530.275,3043926.857,670,13.352,180.857
2023-10-08,400530.275,3043926.857,670,4.657,181.286
2023-10-09,400530.275,3043926.857,670,5.811,181.714
2023-10-10,400530.275,3043926.857,670,2.437,182.143
2023-10-11,400530.275,3043926.857,670,3.013,182.571
2023-10-12,400530.275,3043926.857,670,5.791,183.0
2023-10-13,400530.275,3043926.857,670,11.172,181.429
2023-10-14,400530.275,3043926.857,670,1.109,179.857
2023-10-15,400530.275,3043926.857,670,1.114,178.286
2023-10-16,400530.275,3043926.857,670,1.261,176.714
2023-10-17,400530.275,3043926.857,670,0.959,175.143
2023-10-18,400530.275,3043926.857,670,3.811,173.571
2023-10-19,400530.275,3043926.857,670,4.114,172.0
2023-10-20,400530.275,3043926.857,670,0.081,170.571
2023-10-21,400530.275,3043926.857,670,0.084,169.143
2023-10-22,400530.275,3043926.857,670,0.31,167.714
2023-10-23,400530.275,3043926.857,670,0.611,166.286
2023-10-24,400530.275,3043926.857,670,3.22,164.857
2023-10-25,400530.275,3043926.857,670,3.445,163.429
2023-10-26,400530.275,3043926.857,670,5.756,162.0
2023-10-27,400530.275,3043926.857,670,1.747,161.286
2023-10-28,400530.275,3043926.857,670,0.686,160.571
2023-10-29,400530.275,3043926.857,670,0.825,159.857
2023-10-30,400530.275,3043926.857,670,0.428,159.143
2023-10-31,400530.275,3043926.857,670,0.469,158.429
2023-11-01,400530.275,3043926.857,670,0.332,157.714
2023-11-02,400530.275,3043926.857,670,1.713,157.0
2023-11-03,400530.275,3043926.857,670,6.605,156.286
2023-11-04,400530.275,3043926.857,670,1.462,155.571
2023-11-05,400530.275,3043926.857,670,2.768,154.857
2023-11-06,400530.275,3043926.857,670,0.377,154.143
2023-11-07,400530.275,3043926.857,670,0.334,153.429
2023-11-08,400530.275,3043926.857,670,1.785,152.714
2023-11-09,400530.275,3043926.857,670,1.756,152.0
2023-11-10,400530.275,3043926.857,670,1.864,151.286
2023-11-11,400530.275,3043926.857,670,4.122,150.571
2023-11-12,400530.275,3043926.857,670,8.955,149.857
2023-11-13,400530.275,3043926.857,670,0.963,149.143
2023-11-14,400530.275,3043926.857,670,0.547,148.429
2023-11-15,400530.275,3043926.857,670,5.23,147.714
2023-11-16,400530.275,3043926.857,670,2.18,147.0
2023-11-17,400530.275,3043926.857,670,0.007,146.286
2023-11-18,400530.275,3043926.857,670,4.838,145.571
2023-11-19,400530.275,3043926.857,670,0.01,144.857
2023-11-20,400530.275,3043926.857,670,0.259,144.143
2023-11-21,400530.275,3043926.857,670,1.371,143.429
2023-11-22,400530.275,3043926.857,670,0.375,142.714
2023-11-23,400530.275,3043926.857,670,0.389,142.0
2023-11-24,400530.275,3043926.857,670,0.583,142.0
2023-11-25,400530.275,3043926.857,670,2.389,142.0
2023-11-26,400530.275,3043926.857,670,2.016,142.0
2023-11-27,400530.275,3043926.857,670,0.48,142.0
2023-11-28,400530.275,3043926.857,670,1.008,142.0
2023-11-29,400530.275,3043926.857,670,3.373,142.0
2023-11-30,400530.275,3043926.857,670,4.979,142.0
2023-12-01,400530.275,3043926.857,670,2.496,142.0
2023-12-02,400530.275,3043926.857,670,2.149,140.571
2023-12-03,400530.275,3043926.857,670,1.537,139.143
2023-12-04,400530.275,3043926.857,670,0.472,137.714
2023-12-05,400530.275,3043926.857,670,1.666,136.286
2023-12-06,400530.275,3043926.857,670,2.142,134.857
2023-12-07,400530.275,3043926.857,670,0.005,133.429
2023-12-08,400530.275,3043926.857,670,0.264,132.0
2023-12-09,400530.275,3043926.857,670,0.295,131.286
2023-12-10,400530.275,3043926.857,670,1.363,130.571
2023-12-11,400530.275,3043926.857,670,2.959,129.857
2023-12-12,400530.275,3043926.857,670,1.038,129.143
2023-12-13,400530.275,3043926.857,670,0.015,128.429
2023-12-14,400530.275,3043926.857,670,0.435,127.714
2023-12-15,400530.275,3043926.857,670,3.68,127.0
2023-12-16,400530.275,3043926.857,670,1.633,126.286
2023-12-17,400530.275,3043926.857,670,1.013,125.571
2023-12-18,400530.275,3043926.857,670,0.946,124.857
2023-12-19,400530.275,3043926.857,670,0.075,124.143
2023-12-20,400530.275,3043926.857,670,0.139,123.429
2023-12-21,400530.275,3043926.857,670,1.589,122.714
2023-12-22,400530.275,3043926.857,670,2.597,122.0
2023-12-23,400530.275,3043926.857,670,1.079,122.714
2023-12-24,400530.275,3043926.857,670,1.098,123.429
2023-12-25,400530.275,3043926.857,670,0.266,124.143
2023-12-26,400530.275,3043926.857,670,0.674,124.857
2023-12-27,400530.275,3043926.857,670,0.068,125.571
